title,company,location,source,url,salary,scraped_at
Data Scientist (Frankfurt am Main),Zero to One Search | Recruitment Agency,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-frankfurt-am-main-at-zero-to-one-search-recruitment-agency-4279874233?position=1&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=%2Bck0kwDnO6%2BoMB%2BGGtFsbw%3D%3D,Not specified,2025-08-08 10:29:30.400611
Data Scientist - Bonds,Commerzbank AG,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-bonds-at-commerzbank-ag-4279801651?position=2&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=DluAHYc9G0X2lauB2nPYXQ%3D%3D,Not specified,2025-08-08 10:29:30.400674
Consultant Data Science Credit Risk (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-data-science-credit-risk-m-w-d-in-frankfurt-main-at-deloitte-4243062599?position=4&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=5AqerLFsPKfRk1mNy75lLw%3D%3D,Not specified,2025-08-08 10:29:30.400777
Databricks Platform AI Engineer (f/m/d),Allianz in Deutschland,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/databricks-platform-ai-engineer-f-m-d-at-allianz-in-deutschland-4281662208?position=5&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=FDg32hiBxLgdFYuid2ZZDg%3D%3D,Not specified,2025-08-08 10:29:30.400833
(Senior) Consultant Data Science Time-Series & Forecasting (w/m/d),statworx,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-data-science-time-series-forecasting-w-m-d-at-statworx-4228987401?position=7&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=wXTMgDUGpePK43EEyBLb9w%3D%3D,Not specified,2025-08-08 10:29:30.400935
Client Enablement Analyst,ESG Book,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/client-enablement-analyst-at-esg-book-4281601249?position=8&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=1YyPfS%2Fm%2Fvpsea9xtJ%2F1Xw%3D%3D,Not specified,2025-08-08 10:29:30.400985
Algorithm Developer,Optimus Search,"Darmstadt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/algorithm-developer-at-optimus-search-4279807967?position=10&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=65TAx7EL4aFTr43ryO2OYQ%3D%3D,Not specified,2025-08-08 10:29:30.401083
"Software Engineer, Data Infrastructure & Acquisition - Frankfurt, Germany",Speechify,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/software-engineer-data-infrastructure-acquisition-frankfurt-germany-at-speechify-4281928074?position=13&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=adBmcRZny1FVicLxRc5iVg%3D%3D,Not specified,2025-08-08 10:29:30.401222
Business Intelligence & Process Analyst (m/w/d),Culligan Deutschland,"Mainz, Rhineland-Palatinate, Germany",LinkedIn,https://de.linkedin.com/jobs/view/business-intelligence-process-analyst-m-w-d-at-culligan-deutschland-4279452212?position=14&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=WevXywYsejemBgraUlRH6Q%3D%3D,Not specified,2025-08-08 10:29:30.401268
Mehrere Data Analysts (m/w/d) für das Meldewesen im Bereich Daten und Statistik,Deutsche Bundesbank,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/mehrere-data-analysts-m-w-d-f%C3%BCr-das-meldewesen-im-bereich-daten-und-statistik-at-deutsche-bundesbank-4281641401?position=15&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=IqYaFeNvICbQNTybrXEhZQ%3D%3D,Not specified,2025-08-08 10:29:30.401315
AI Engineer Fokus Large Language Models (w/m/d),PwC Deutschland,"Frankfurt, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/ai-engineer-fokus-large-language-models-w-m-d-at-pwc-deutschland-4281302524?position=16&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=J1UfW9AOcsLq36xW%2BTCraQ%3D%3D,Not specified,2025-08-08 10:29:30.401360
Office Coordinator,Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany",LinkedIn,https://de.linkedin.com/jobs/view/office-coordinator-at-jobs-via-efinancialcareers-4281650364?position=20&pageNum=0&refId=MR6lhbx3HJJdHLNV1kL0OQ%3D%3D&trackingId=VJDB%2BdMJdCKrleEmrwcLQQ%3D%3D,Not specified,2025-08-08 10:29:30.401543
